#              Col 1             Col 2            Col 3            Col 4            Col 5            Col 6            Col 7               Col 8            Col 9           Col 10           Col 11           Col 12           Col 13
#          time [JD]     r_I_ECI  [km]    r_J_ECI  [km]    r_K_ECI  [km]  v_I_ECI  [km/s]  v_J_ECI  [km/s]  v_K_ECI  [km/s]       r_I_ECEF [km]    r_J_ECEF [km]    r_K_ECEF [km]  v_I_ECEF [km/s]  v_J_ECEF [km/s]  v_K_ECEF [km/s]
 2456753.85665509291       3329.172928     -4533.657934      3002.241873         0.330591         0.242460        -0.000454         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.85734953731       3348.976475     -4519.066979      3002.214702         0.329527         0.243904        -0.000452         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.85804398172       3368.715993     -4504.389519      3002.187624         0.328456         0.245344        -0.000451         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.85873842612       3388.391105     -4489.625833      3002.160640         0.327380         0.246778        -0.000449         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.85943287052       3408.001433     -4474.776205      3002.133750         0.326297         0.248208        -0.000447         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000        -0.000000
 2456753.86012731493       3427.546603     -4459.840920      3002.106955         0.325208         0.249634        -0.000446         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.86082175933       3447.026227     -4444.820271      3002.080254         0.324112         0.251054        -0.000444         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000         0.000000
 2456753.86151620373       3466.439959     -4429.714529      3002.053650         0.323011         0.252470        -0.000443         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.86221064813       3485.787414     -4414.523990      3002.027142         0.321903         0.253881        -0.000441         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.86290509254       3505.068221     -4399.248947      3002.000730         0.320789         0.255287        -0.000439         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000        -0.000000
 2456753.86359953694       3524.282011     -4383.889692      3001.974415         0.319669         0.256688        -0.000438         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000         0.000000
 2456753.86429398181       3543.428429     -4368.446508      3001.948199         0.318543         0.258084        -0.000436         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.86498842621       3562.507084     -4352.919711      3001.922080         0.317411         0.259475        -0.000434         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.86568287062       3581.517623     -4337.309589      3001.896060         0.316273         0.260861        -0.000433         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.86637731502       3600.459681     -4321.616441      3001.870140         0.315128         0.262243        -0.000431         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.86707175942       3619.332896     -4305.840566      3001.844319         0.313978         0.263619        -0.000430         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
