#              Col 1             Col 2            Col 3            Col 4            Col 5            Col 6            Col 7               Col 8            Col 9           Col 10           Col 11           Col 12           Col 13
#          time [JD]     r_I_ECI  [km]    r_J_ECI  [km]    r_K_ECI  [km]  v_I_ECI  [km/s]  v_J_ECI  [km/s]  v_K_ECI  [km/s]       r_I_ECEF [km]    r_J_ECEF [km]    r_K_ECEF [km]  v_I_ECEF [km/s]  v_J_ECEF [km/s]  v_K_ECEF [km/s]
 2456755.64137731493      16458.391456    -38822.880264      -588.264135         2.829775         1.200827        -0.032457        29320.217819     30305.905479      -563.609912        -0.000088        -0.001333        -0.028538
 2456755.64207175933      16628.019985    -38750.459494      -590.205923         2.824500         1.213195        -0.032269        29320.212296     30305.825686      -565.316814        -0.000095        -0.001327        -0.028358
 2456755.64276620373      16797.330368    -38677.297299      -592.136427         2.819171         1.225541        -0.032081        29320.206356     30305.746237      -567.012905        -0.000102        -0.001321        -0.028178
 2456755.64346064813      16966.319365    -38603.395075      -594.055608         2.813787         1.237863        -0.031892        29320.200000     30305.667136      -568.698154        -0.000109        -0.001316        -0.027997
 2456755.64415509254      17134.983742    -38528.754236      -595.963429         2.808350         1.250161        -0.031702        29320.193231     30305.588384      -570.372528        -0.000116        -0.001310        -0.027815
 2456755.64484953694      17303.320272    -38453.376206      -597.859856         2.802859         1.262436        -0.031512        29320.186050     30305.509983      -572.035995        -0.000123        -0.001304        -0.027633
 2456755.64554398181      17471.325843    -38377.262376      -599.744851         2.797314         1.274686        -0.031321        29320.178458     30305.431935      -573.688524        -0.000130        -0.001298        -0.027451
 2456755.64623842621      17638.997017    -38300.414301      -601.618378         2.791716         1.286912        -0.031130        29320.170458     30305.354241      -575.330082        -0.000137        -0.001292        -0.027268
 2456755.64693287062      17806.330695    -38222.833399      -603.480400         2.786065         1.299114        -0.030938        29320.162049     30305.276905      -576.960637        -0.000143        -0.001286        -0.027084
 2456755.64762731502      17973.323677    -38144.521153      -605.330883         2.780360         1.311290        -0.030745        29320.153236     30305.199928      -578.580159        -0.000150        -0.001280        -0.026900
 2456755.64832175942      18139.972765    -38065.479058      -607.169791         2.774601         1.323442        -0.030552        29320.144018     30305.123312      -580.188617        -0.000157        -0.001274        -0.026715
 2456755.64901620382      18306.274770    -37985.708625      -608.997089         2.768790         1.335568        -0.030358        29320.134398     30305.047058      -581.785980        -0.000163        -0.001268        -0.026530
 2456755.64971064823      18472.226508    -37905.211380      -610.812742         2.762926         1.347669        -0.030164        29320.124376     30304.971168      -583.372217        -0.000170        -0.001262        -0.026344
 2456755.65040509263      18637.824805    -37823.988858      -612.616714         2.757009         1.359744        -0.029969        29320.113956     30304.895646      -584.947298        -0.000177        -0.001256        -0.026158
 2456755.65109953703      18803.066489    -37742.042614      -614.408972         2.751039         1.371793        -0.029773        29320.103139     30304.820491      -586.511192        -0.000183        -0.001250        -0.025972
 2456755.65179398144      18967.948398    -37659.374212      -616.189481         2.745016         1.383816        -0.029577        29320.091926     30304.745706      -588.063870        -0.000190        -0.001243        -0.025784
 2456755.65248842584      19132.467377    -37575.985233      -617.958207         2.738941         1.395812        -0.029380        29320.080319     30304.671293      -589.605303        -0.000197        -0.001237        -0.025597
 2456755.65318287071      19296.620385    -37491.877214      -619.715117         2.732814         1.407782        -0.029183        29320.068320     30304.597254      -591.135461        -0.000203        -0.001231        -0.025409
 2456755.65387731511      19460.404062    -37407.051874      -621.460176         2.726634         1.419725        -0.028985        29320.055930     30304.523590      -592.654312        -0.000210        -0.001225        -0.025220
 2456755.65457175951      19623.815382    -37321.510779      -623.193350         2.720402         1.431641        -0.028787        29320.043152     30304.450303      -594.161830        -0.000216        -0.001218        -0.025031
 2456755.65526620392      19786.851217    -37235.255563      -624.914607         2.714118         1.443529        -0.028588        29320.029986     30304.377395      -595.657985        -0.000222        -0.001212        -0.024841
 2456755.65596064832      19949.508447    -37148.287874      -626.623914         2.707782         1.455390        -0.028389        29320.016436     30304.304868      -597.142749        -0.000229        -0.001206        -0.024651
 2456755.65665509272      20111.783958    -37060.609376      -628.321238         2.701394         1.467223        -0.028189        29320.002502     30304.232722      -598.616092        -0.000235        -0.001199        -0.024460
 2456755.65734953713      20273.674644    -36972.221742      -630.006546         2.694954         1.479027        -0.027988        29319.988187     30304.160960      -600.077987        -0.000242        -0.001193        -0.024269
 2456755.65804398153      20435.177406    -36883.126664      -631.679807         2.688463         1.490804        -0.027787        29319.973491     30304.089584      -601.528406        -0.000248        -0.001187        -0.024078
 2456755.65873842593      20596.289153    -36793.325843      -633.340988         2.681920         1.502552        -0.027586        29319.958418     30304.018595      -602.967321        -0.000254        -0.001180        -0.023886
 2456755.65943287034      20757.006800    -36702.820995      -634.990057         2.675326         1.514272        -0.027383        29319.942969     30303.947994      -604.394705        -0.000260        -0.001174        -0.023693
 2456755.66012731474      20917.327272    -36611.613851      -636.626982         2.668681         1.525962        -0.027181        29319.927145     30303.877783      -605.810529        -0.000267        -0.001167        -0.023501
 2456755.66082175961      21077.247606    -36519.706092      -638.251734         2.661985         1.537623        -0.026978        29319.910949     30303.807964      -607.214768        -0.000273        -0.001161        -0.023307
 2456755.66151620401      21236.764526    -36427.099598      -639.864279         2.655238         1.549255        -0.026774        29319.894293     30303.738625      -608.607393        -0.000279        -0.001154        -0.023114
 2456755.66221064841      21395.875087    -36333.796077      -641.464588         2.648440         1.560857        -0.026570        29319.877357     30303.669594      -609.988378        -0.000285        -0.001147        -0.022919
 2456755.66290509282      21554.576243    -36239.797312      -643.052629         2.641591         1.572430        -0.026365        29319.860055     30303.600959      -611.357697        -0.000291        -0.001141        -0.022725
 2456755.66359953722      21712.864956    -36145.105101      -644.628372         2.634691         1.583972        -0.026160        29319.842387     30303.532722      -612.715324        -0.000297        -0.001134        -0.022530
 2456755.66429398162      21870.738195    -36049.721253      -646.191787         2.627742         1.595484        -0.025954        29319.824356     30303.464884      -614.061232        -0.000303        -0.001127        -0.022334
 2456755.66498842603      22028.192938    -35953.647592      -647.742844         2.620742         1.606966        -0.025748        29319.805964     30303.397446      -615.395395        -0.000309        -0.001121        -0.022138
 2456755.66568287043      22185.226172    -35856.885953      -649.281514         2.613691         1.618417        -0.025541        29319.787213     30303.330411      -616.717789        -0.000315        -0.001114        -0.021942
 2456755.66637731483      22341.834889    -35759.438187      -650.807766         2.606591         1.629837        -0.025334        29319.768104     30303.263779      -618.028388        -0.000321        -0.001107        -0.021745
 2456755.66707175924      22498.016093    -35661.306155      -652.321572         2.599441         1.641226        -0.025126        29319.748640     30303.197551      -619.327166        -0.000327        -0.001101        -0.021548
 2456755.66776620364      22653.766793    -35562.491735      -653.822902         2.592241         1.652583        -0.024918        29319.728822     30303.131729      -620.614099        -0.000333        -0.001094        -0.021350
 2456755.66846064804      22809.084007    -35462.996814      -655.311727         2.584991         1.663909        -0.024709        29319.708652     30303.066315      -621.889161        -0.000339        -0.001087        -0.021152
 2456755.66915509291      22963.964865    -35362.823227      -656.788021         2.577692         1.675203        -0.024500        29319.688133     30303.001309      -623.152331        -0.000345        -0.001080        -0.020954
 2456755.66984953731      23118.406196    -35261.973023      -658.251753         2.570344         1.686465        -0.024291        29319.667266     30302.936713      -624.403581        -0.000350        -0.001073        -0.020755
 2456755.67054398172      23272.405146    -35160.448063      -659.702896         2.562946         1.697695        -0.024081        29319.646053     30302.872529      -625.642888        -0.000356        -0.001066        -0.020556
 2456755.67123842612      23425.958767    -35058.250289      -661.141422         2.555500         1.708892        -0.023870        29319.624497     30302.808756      -626.870229        -0.000362        -0.001060        -0.020356
 2456755.67193287052      23579.064119    -34955.381653      -662.567303         2.548004         1.720057        -0.023659        29319.602598     30302.745397      -628.085580        -0.000368        -0.001053        -0.020156
 2456755.67262731493      23731.718271    -34851.844122      -663.980512         2.540460         1.731189        -0.023448        29319.580360     30302.682453      -629.288917        -0.000373        -0.001046        -0.019955
 2456755.67332175933      23883.918301    -34747.639675      -665.381022         2.532867         1.742287        -0.023236        29319.557783     30302.619925      -630.480219        -0.000379        -0.001039        -0.019755
 2456755.67401620373      24035.661294    -34642.770304      -666.768806         2.525225         1.753353        -0.023024        29319.534871     30302.557814      -631.659461        -0.000384        -0.001032        -0.019553
 2456755.67471064813      24186.944345    -34537.238015      -668.143837         2.517535         1.764385        -0.022811        29319.511625     30302.496122      -632.826621        -0.000390        -0.001025        -0.019352
 2456755.67540509254      24337.764559    -34431.044824      -669.506090         2.509797         1.775383        -0.022598        29319.488047     30302.434848      -633.981677        -0.000396        -0.001018        -0.019150
 2456755.67609953694      24488.119047    -34324.192762      -670.855537         2.502011         1.786347        -0.022384        29319.464139     30302.373995      -635.124607        -0.000401        -0.001011        -0.018948
 2456755.67679398181      24638.005031    -34216.683799      -672.192155         2.494177         1.797277        -0.022170        29319.439903     30302.313563      -636.255389        -0.000406        -0.001004        -0.018745
 2456755.67748842621      24787.419441    -34108.520135      -673.515915         2.486295         1.808173        -0.021955        29319.415342     30302.253554      -637.374001        -0.000412        -0.000997        -0.018542
 2456755.67818287062      24936.359516    -33999.703765      -674.826794         2.478366         1.819034        -0.021740        29319.390457     30302.193968      -638.480421        -0.000417        -0.000990        -0.018339
 2456755.67887731502      25084.822405    -33890.236771      -676.124765         2.470389         1.829860        -0.021525        29319.365249     30302.134806      -639.574629        -0.000423        -0.000983        -0.018135
 2456755.67957175942      25232.805265    -33780.121244      -677.409804         2.462365         1.840652        -0.021309        29319.339722     30302.076070      -640.656603        -0.000428        -0.000976        -0.017931
 2456755.68026620382      25380.305263    -33669.359290      -678.681887         2.454294         1.851408        -0.021093        29319.313878     30302.017761      -641.726322        -0.000433        -0.000968        -0.017726
 2456755.68096064823      25527.319574    -33557.953027      -679.940989         2.446176         1.862129        -0.020877        29319.287717     30301.959879      -642.783767        -0.000438        -0.000961        -0.017522
 2456755.68165509263      25673.845384    -33445.904584      -681.187085         2.438011         1.872814        -0.020660        29319.261244     30301.902425      -643.828916        -0.000444        -0.000954        -0.017317
 2456755.68234953703      25819.879887    -33333.216105      -682.420153         2.429799         1.883463        -0.020442        29319.234458     30301.845400      -644.861750        -0.000449        -0.000947        -0.017111
 2456755.68304398144      25965.420288    -33219.889743      -683.640167         2.421540         1.894076        -0.020225        29319.207363     30301.788806      -645.882249        -0.000454        -0.000940        -0.016905
 2456755.68373842584      26110.463798    -33105.927665      -684.847106         2.413236         1.904654        -0.020007        29319.179961     30301.732642      -646.890393        -0.000459        -0.000933        -0.016699
 2456755.68443287071      26255.007739    -32991.331973      -686.040946         2.404885         1.915194        -0.019788        29319.152254     30301.676909      -647.886164        -0.000464        -0.000925        -0.016493
 2456755.68512731511      26399.049147    -32876.105012      -687.221663         2.396488         1.925698        -0.019569        29319.124243     30301.621610      -648.869541        -0.000469        -0.000918        -0.016286
 2456755.68582175951      26542.585363    -32760.248908      -688.389236         2.388045         1.936166        -0.019350        29319.095931     30301.566743      -649.840506        -0.000474        -0.000911        -0.016079
 2456755.68651620392      26685.613637    -32643.765876      -689.543641         2.379557         1.946596        -0.019130        29319.067320     30301.512311      -650.799041        -0.000479        -0.000904        -0.015872
 2456755.68721064832      26828.131232    -32526.658144      -690.684857         2.371023         1.956989        -0.018910        29319.038412     30301.458313      -651.745126        -0.000484        -0.000897        -0.015664
 2456755.68790509272      26970.135417    -32408.927951      -691.812861         2.362443         1.967345        -0.018690        29319.009209     30301.404751      -652.678744        -0.000489        -0.000889        -0.015456
 2456755.68859953713      27111.623474    -32290.577548      -692.927633         2.353818         1.977663        -0.018469        29318.979713     30301.351625      -653.599877        -0.000494        -0.000882        -0.015248
 2456755.68929398153      27252.592694    -32171.609198      -694.029150         2.345148         1.987943        -0.018248        29318.949926     30301.298936      -654.508507        -0.000499        -0.000875        -0.015040
 2456755.68998842593      27393.040376    -32052.025175      -695.117391         2.336434         1.998185        -0.018027        29318.919851     30301.246684      -655.404617        -0.000503        -0.000867        -0.014831
 2456755.69068287034      27532.963832    -31931.827767      -696.192337         2.327674         2.008389        -0.017805        29318.889490     30301.194871      -656.288190        -0.000508        -0.000860        -0.014622
 2456755.69137731474      27672.360382    -31811.019271      -697.253965         2.318870         2.018555        -0.017583        29318.858843     30301.143496      -657.159207        -0.000513        -0.000853        -0.014412
 2456755.69207175961      27811.227449    -31689.601917      -698.302257         2.310022         2.028682        -0.017360        29318.827915     30301.092560      -658.017655        -0.000518        -0.000845        -0.014203
 2456755.69276620401      27949.562189    -31567.578188      -699.337190         2.301129         2.038770        -0.017137        29318.796707     30301.042065      -658.863514        -0.000522        -0.000838        -0.013993
 2456755.69346064841      28087.362044    -31444.950336      -700.358746         2.292192         2.048819        -0.016914        29318.765220     30300.992010      -659.696769        -0.000527        -0.000831        -0.013783
 2456755.69415509282      28224.624377    -31321.720708      -701.366905         2.283212         2.058829        -0.016691        29318.733457     30300.942396      -660.517404        -0.000531        -0.000823        -0.013572
 2456755.69484953722      28361.346559    -31197.891658      -702.361648         2.274187         2.068800        -0.016467        29318.701421     30300.893223      -661.325403        -0.000536        -0.000816        -0.013361
 2456755.69554398162      28497.525971    -31073.465556      -703.342955         2.265119         2.078731        -0.016243        29318.669024     30300.844579      -662.120752        -0.000541        -0.000809        -0.013150
 2456755.69623842603      28633.160005    -30948.444779      -704.310808         2.256008         2.088622        -0.016019        29318.636446     30300.796290      -662.903433        -0.000545        -0.000801        -0.012939
 2456755.69693287043      28768.246065    -30822.831720      -705.265188         2.246854         2.098473        -0.015794        29318.603601     30300.748445      -663.673434        -0.000549        -0.000794        -0.012728
 2456755.69762731483      28902.781562    -30696.628781      -706.206077         2.237656         2.108285        -0.015569        29318.570491     30300.701043      -664.430738        -0.000554        -0.000787        -0.012516
 2456755.69832175924      29036.763920    -30569.838374      -707.133457         2.228416         2.118056        -0.015344        29318.537117     30300.654085      -665.175331        -0.000558        -0.000779        -0.012304
 2456755.69901620364      29170.190574    -30442.462924      -708.047309         2.219133         2.127786        -0.015118        29318.503482     30300.607570      -665.907198        -0.000563        -0.000772        -0.012092
 2456755.69971064804      29303.058967    -30314.504867      -708.947617         2.209807         2.137476        -0.014892        29318.469588     30300.561500      -666.626327        -0.000567        -0.000764        -0.011879
 2456755.70040509291      29435.366644    -30185.966564      -709.834364         2.200439         2.147125        -0.014666        29318.435438     30300.515875      -667.332703        -0.000571        -0.000757        -0.011667
 2456755.70109953731      29567.110894    -30056.850646      -710.707531         2.191029         2.156733        -0.014440        29318.401032     30300.470695      -668.026311        -0.000575        -0.000749        -0.011454
 2456755.70179398172      29698.289282    -29927.159495      -711.567102         2.181577         2.166299        -0.014213        29318.366374     30300.425961      -668.707140        -0.000580        -0.000742        -0.011241
 2456755.70248842612      29828.899295    -29796.895592      -712.413061         2.172083         2.175824        -0.013986        29318.331466     30300.381671      -669.375176        -0.000584        -0.000735        -0.011027
 2456755.70318287052      29958.938433    -29666.061429      -713.245392         2.162548         2.185308        -0.013759        29318.296309     30300.337828      -670.030405        -0.000588        -0.000727        -0.010814
 2456755.70387731493      30088.404204    -29534.659506      -714.064078         2.152971         2.194750        -0.013531        29318.260906     30300.294431      -670.672817        -0.000592        -0.000720        -0.010600
 2456755.70457175933      30217.294129    -29402.692338      -714.869104         2.143353         2.204149        -0.013303        29318.225259     30300.251480      -671.302397        -0.000596        -0.000712        -0.010386
 2456755.70526620373      30345.605739    -29270.162447      -715.660454         2.133694         2.213507        -0.013075        29318.189369     30300.208976      -671.919134        -0.000600        -0.000705        -0.010172
 2456755.70596064813      30473.336576    -29137.072370      -716.438113         2.123994         2.222822        -0.012847        29318.153241     30300.166918      -672.523016        -0.000604        -0.000697        -0.009958
 2456755.70665509254      30600.484194    -29003.424651      -717.202066         2.114253         2.232095        -0.012618        29318.116874     30300.125308      -673.114032        -0.000608        -0.000690        -0.009743
 2456755.70734953694      30727.046158    -28869.221846      -717.952299         2.104472         2.241325        -0.012389        29318.080272     30300.084144      -673.692170        -0.000612        -0.000683        -0.009528
 2456755.70804398181      30853.020128    -28734.466431      -718.688797         2.094651         2.250512        -0.012160        29318.043436     30300.043427      -674.257419        -0.000616        -0.000675        -0.009313
 2456755.70873842621      30978.403521    -28599.161165      -719.411546         2.084789         2.259656        -0.011931        29318.006369     30300.003158      -674.809768        -0.000620        -0.000668        -0.009098
 2456755.70943287062      31103.194021    -28463.308545      -720.120531         2.074888         2.268757        -0.011702        29317.969073     30299.963336      -675.349206        -0.000623        -0.000660        -0.008883
 2456755.71012731502      31227.389238    -28326.911169      -720.815740         2.064946         2.277815        -0.011472        29317.931549     30299.923960      -675.875724        -0.000627        -0.000653        -0.008668
 2456755.71082175942      31350.986792    -28189.971647      -721.497159         2.054966         2.286829        -0.011242        29317.893801     30299.885033      -676.389310        -0.000631        -0.000645        -0.008452
 2456755.71151620382      31473.984316    -28052.492597      -722.164775         2.044945         2.295799        -0.011012        29317.855830     30299.846552      -676.889956        -0.000635        -0.000638        -0.008236
 2456755.71221064823      31596.379453    -27914.476649      -722.818574         2.034886         2.304725        -0.010781        29317.817638     30299.808519      -677.377651        -0.000638        -0.000630        -0.008020
 2456755.71290509263      31718.169860    -27775.926442      -723.458545         2.024788         2.313608        -0.010551        29317.779227     30299.770933      -677.852385        -0.000642        -0.000623        -0.007804
 2456755.71359953703      31839.353203    -27636.844627      -724.084675         2.014651         2.322446        -0.010320        29317.740600     30299.733794      -678.314151        -0.000645        -0.000615        -0.007588
 2456755.71429398144      31959.927161    -27497.233865      -724.696953         2.004475         2.331239        -0.010089        29317.701759     30299.697102      -678.762939        -0.000649        -0.000608        -0.007372
 2456755.71498842584      32079.889424    -27357.096824      -725.295365         1.994261         2.339988        -0.009858        29317.662705     30299.660858      -679.198740        -0.000652        -0.000601        -0.007155
 2456755.71568287071      32199.237774    -27216.436092      -725.879901         1.984009         2.348692        -0.009627        29317.623440     30299.625060      -679.621546        -0.000656        -0.000593        -0.006938
 2456755.71637731511      32317.969764    -27075.254547      -726.450550         1.973718         2.357352        -0.009395        29317.583968     30299.589709      -680.031348        -0.000659        -0.000586        -0.006722
 2456755.71707175951      32436.083201    -26933.554796      -727.007300         1.963390         2.365966        -0.009163        29317.544290     30299.554804      -680.428140        -0.000663        -0.000578        -0.006505
 2456755.71776620392      32553.575821    -26791.339550      -727.550141         1.953024         2.374535        -0.008931        29317.504408     30299.520346      -680.811912        -0.000666        -0.000571        -0.006288
 2456755.71846064832      32670.445373    -26648.611527      -728.079062         1.942621         2.383058        -0.008699        29317.464324     30299.486335      -681.182658        -0.000670        -0.000563        -0.006071
 2456755.71915509272      32786.689619    -26505.373460      -728.594053         1.932181         2.391536        -0.008467        29317.424040     30299.452769      -681.540371        -0.000673        -0.000556        -0.005853
 2456755.71984953713      32902.306332    -26361.628087      -729.095105         1.921704         2.399969        -0.008235        29317.383559     30299.419649      -681.885044        -0.000676        -0.000548        -0.005636
 2456755.72054398153      33017.293296    -26217.378158      -729.582207         1.911189         2.408355        -0.008002        29317.342882     30299.386974      -682.216669        -0.000679        -0.000541        -0.005418
 2456755.72123842593      33131.648308    -26072.626432      -730.055350         1.900639         2.416695        -0.007769        29317.302011     30299.354745      -682.535241        -0.000683        -0.000534        -0.005201
 2456755.72193287034      33245.369179    -25927.375679      -730.514525         1.890051         2.424989        -0.007536        29317.260949     30299.322961      -682.840754        -0.000686        -0.000526        -0.004983
 2456755.72262731474      33358.453728    -25781.628678      -730.959723         1.879428         2.433237        -0.007303        29317.219698     30299.291621      -683.133201        -0.000689        -0.000519        -0.004765
 2456755.72332175961      33470.899865    -25635.388116      -731.390936         1.868768         2.441438        -0.007070        29317.178259     30299.260725      -683.412577        -0.000692        -0.000511        -0.004547
 2456755.72401620401      33582.705284    -25488.656989      -731.808155         1.858073         2.449592        -0.006837        29317.136635     30299.230274      -683.678876        -0.000695        -0.000504        -0.004329
 2456755.72471064841      33693.867919    -25341.438006      -732.211372         1.847342         2.457700        -0.006604        29317.094828     30299.200266      -683.932093        -0.000698        -0.000497        -0.004111
 2456755.72540509282      33804.385640    -25193.733982      -732.600580         1.836576         2.465760        -0.006370        29317.052840     30299.170702      -684.172224        -0.000701        -0.000489        -0.003893
 2456755.72609953722      33914.256329    -25045.547743      -732.975770         1.825775         2.473774        -0.006136        29317.010673     30299.141580      -684.399264        -0.000704        -0.000482        -0.003675
 2456755.72679398162      34023.477882    -24896.882125      -733.336936         1.814938         2.481740        -0.005903        29316.968328     30299.112900      -684.613208        -0.000707        -0.000474        -0.003457
 2456755.72748842603      34132.048204    -24747.739970      -733.684070         1.804067         2.489658        -0.005669        29316.925809     30299.084663      -684.814052        -0.000710        -0.000467        -0.003238
 2456755.72818287043      34239.965218    -24598.124132      -734.017167         1.793161         2.497529        -0.005435        29316.883116     30299.056867      -685.001792        -0.000713        -0.000460        -0.003020
 2456755.72887731483      34347.226853    -24448.037474      -734.336219         1.782221         2.505352        -0.005200        29316.840253     30299.029512      -685.176425        -0.000716        -0.000452        -0.002801
 2456755.72957175924      34453.831055    -24297.482866      -734.641220         1.771247         2.513127        -0.004966        29316.797132     30299.002683      -685.337946        -0.000718        -0.000445        -0.002583
 2456755.73026620364      34559.775782    -24146.463189      -734.932165         1.760239         2.520854        -0.004732        29316.753932     30298.976208      -685.486354        -0.000721        -0.000438        -0.002364
 2456755.73096064804      34665.059003    -23994.981332      -735.209047         1.749197         2.528533        -0.004497        29316.710568     30298.950173      -685.621645        -0.000724        -0.000430        -0.002146
 2456755.73165509291      34769.678771    -23843.040091      -735.471862         1.738121         2.536164        -0.004263        29316.667041     30298.924576      -685.743816        -0.000727        -0.000423        -0.001927
 2456755.73234953731      34873.632940    -23690.642576      -735.720604         1.727012         2.543746        -0.004028        29316.623353     30298.899418      -685.852866        -0.000729        -0.000416        -0.001708
 2456755.73304398172      34976.919590    -23537.791601      -735.955268         1.715871         2.551279        -0.003794        29316.579506     30298.874698      -685.948791        -0.000732        -0.000409        -0.001489
 2456755.73373842612      35079.536740    -23384.490092      -736.175851         1.704696         2.558763        -0.003559        29316.535502     30298.850414      -686.031590        -0.000735        -0.000401        -0.001271
 2456755.73443287052      35181.482424    -23230.740979      -736.382346         1.693488         2.566199        -0.003324        29316.491343     30298.826567      -686.101261        -0.000737        -0.000394        -0.001052
 2456755.73512731493      35282.754689    -23076.547206      -736.574752         1.682249         2.573586        -0.003089        29316.447031     30298.803156      -686.157803        -0.000740        -0.000387        -0.000833
 2456755.73582175933      35383.351593    -22921.911722      -736.753063         1.670976         2.580923        -0.002854        29316.402568     30298.780180      -686.201215        -0.000742        -0.000379        -0.000614
 2456755.73651620373      35483.271210    -22766.837485      -736.917276         1.659672         2.588211        -0.002619        29316.357956     30298.757638      -686.231496        -0.000745        -0.000372        -0.000395
 2456755.73721064813      35582.511623    -22611.327463      -737.067389         1.648336         2.595449        -0.002384        29316.313197     30298.735530      -686.248645        -0.000747        -0.000365        -0.000176
 2456755.73790509254      35681.070932    -22455.384631      -737.203398         1.636969         2.602638        -0.002149        29316.268293     30298.713855      -686.252662        -0.000749        -0.000358         0.000042
 2456755.73859953694      35778.947247    -22299.011972      -737.325300         1.625570         2.609776        -0.001914        29316.223245     30298.692613      -686.243546        -0.000752        -0.000351         0.000261
 2456755.73929398181      35876.138757    -22142.212373      -737.433093         1.614140         2.616865        -0.001679        29316.178056     30298.671802      -686.221298        -0.000754        -0.000343         0.000480
 2456755.73998842621      35972.643470    -21984.989044      -737.526775         1.602679         2.623904        -0.001444        29316.132728     30298.651422      -686.185918        -0.000756        -0.000336         0.000699
 2456755.74068287062      36068.459600    -21827.344889      -737.606344         1.591187         2.630893        -0.001209        29316.087262     30298.631471      -686.137407        -0.000759        -0.000329         0.000918
 2456755.74137731502      36163.585312    -21669.282923      -737.671799         1.579665         2.637831        -0.000973        29316.041661     30298.611950      -686.075765        -0.000761        -0.000322         0.001137
 2456755.74207175942      36258.018783    -21510.806171      -737.723138         1.568113         2.644719        -0.000738        29315.995926     30298.592857      -686.000995        -0.000763        -0.000315         0.001356
 2456755.74276620382      36351.758202    -21351.917665      -737.760360         1.556530         2.651556        -0.000503        29315.950059     30298.574192      -685.913096        -0.000765        -0.000308         0.001574
 2456755.74346064823      36444.801773    -21192.620446      -737.783464         1.544918         2.658343        -0.000267        29315.904062     30298.555954      -685.812070        -0.000767        -0.000301         0.001793
 2456755.74415509263      36537.147713    -21032.917560      -737.792450         1.533276         2.665078        -0.000032        29315.857938     30298.538141      -685.697921        -0.000770        -0.000294         0.002012
 2456755.74484953703      36628.794250    -20872.812065      -737.787317         1.521604         2.671763         0.000203        29315.811687     30298.520754      -685.570649        -0.000772        -0.000286         0.002230
 2456755.74554398144      36719.739629    -20712.307023      -737.768066         1.509904         2.678397         0.000439        29315.765312     30298.503790      -685.430257        -0.000774        -0.000279         0.002449
 2456755.74623842584      36809.982107    -20551.405505      -737.734697         1.498174         2.684979         0.000674        29315.718814     30298.487249      -685.276747        -0.000776        -0.000272         0.002668
 2456755.74693287071      36899.520012    -20390.110483      -737.687210         1.486416         2.691510         0.000909        29315.672196     30298.471131      -685.110123        -0.000778        -0.000265         0.002886
 2456755.74762731511      36988.351510    -20228.425258      -737.625607         1.474629         2.697989         0.001144        29315.625459     30298.455434      -684.930388        -0.000780        -0.000258         0.003105
 2456755.74832175951      37076.474957    -20066.352816      -737.549888         1.462814         2.704417         0.001380        29315.578606     30298.440157      -684.737544        -0.000782        -0.000251         0.003323
 2456755.74901620392      37163.888664    -19903.896259      -737.460054         1.450971         2.710793         0.001615        29315.531637     30298.425299      -684.531596        -0.000784        -0.000244         0.003542
 2456755.74971064832      37250.590955    -19741.058696      -737.356108         1.439101         2.717117         0.001850        29315.484555     30298.410860      -684.312548        -0.000785        -0.000237         0.003760
 2456755.75040509272      37336.580168    -19577.843241      -737.238052         1.427202         2.723389         0.002085        29315.437361     30298.396838      -684.080403        -0.000787        -0.000230         0.003978
 2456755.75109953713      37421.854655    -19414.253019      -737.105886         1.415276         2.729610         0.002320        29315.390058     30298.383232      -683.835166        -0.000789        -0.000223         0.004196
 2456755.75179398153      37506.412781    -19250.291159      -736.959615         1.403323         2.735777         0.002555        29315.342646     30298.370041      -683.576842        -0.000791        -0.000217         0.004414
 2456755.75248842593      37590.252925    -19085.960800      -736.799240         1.391344         2.741893         0.002790        29315.295129     30298.357265      -683.305435        -0.000793        -0.000210         0.004632
 2456755.75318287034      37673.373479    -18921.265085      -736.624765         1.379337         2.747956         0.003025        29315.247507     30298.344901      -683.020951        -0.000794        -0.000203         0.004850
 2456755.75387731474      37755.772850    -18756.207167      -736.436193         1.367304         2.753966         0.003260        29315.199782     30298.332950      -682.723395        -0.000796        -0.000196         0.005068
 2456755.75457175961      37837.449512    -18590.790093      -736.233528         1.355245         2.759924         0.003495        29315.151957     30298.321409      -682.412772        -0.000798        -0.000189         0.005286
 2456755.75526620401      37918.401791    -18425.017250      -736.016772         1.343160         2.765829         0.003730        29315.104033     30298.310278      -682.089089        -0.000799        -0.000182         0.005503
 2456755.75596064841      37998.628188    -18258.891699      -735.785931         1.331049         2.771681         0.003965        29315.056011     30298.299556      -681.752351        -0.000801        -0.000175         0.005721
 2456755.75665509282      38078.127166    -18092.416620      -735.541009         1.318913         2.777480         0.004199        29315.007893     30298.289242      -681.402566        -0.000803        -0.000169         0.005938
 2456755.75734953722      38156.897200    -17925.595198      -735.282010         1.306751         2.783226         0.004434        29314.959682     30298.279333      -681.039738        -0.000804        -0.000162         0.006156
 2456755.75804398162      38234.936781    -17758.430627      -735.008939         1.294564         2.788918         0.004668        29314.911378     30298.269830      -680.663877        -0.000806        -0.000155         0.006373
 2456755.75873842603      38312.244411    -17590.926104      -734.721801         1.282353         2.794557         0.004903        29314.862983     30298.260731      -680.274988        -0.000807        -0.000148         0.006590
